CustomerID,Recency,Frequency,Monetary,Recency_segment,Frequency_segment,Monetary_segment,Campanha,CAC,ROI,Lucro_Cliente,Ultima_Compra,Dias_Sem_Comprar,Grupo
12630.0,10,2,1030.88,0-50,0-5,0-2000,CMP027,863.77,0.1935,167.11,2011-11-29,10,Regular
12631.0,57,1,480.5,50-100,0-5,0-2000,CMP028,1090.24,-0.5593,-609.74,2011-10-13,57,Regular
12633.0,59,4,1929.98,50-100,0-5,0-2000,CMP042,1705.66,0.1315,224.32,2011-10-11,59,Regular
12635.0,90,2,1509.18,50-100,0-5,0-2000,CMP038,1347.91,0.1196,161.27,2011-09-10,90,Regular
12637.0,67,8,5804.9,50-100,5-10,4000-6000,CMP027,863.77,5.7204,4941.13,2011-10-03,67,Engajado
12638.0,33,1,511.69,0-50,0-5,0-2000,CMP018,643.37,-0.2047,-131.68,2011-11-06,33,Regular
12639.0,239,1,366.1,200-250,0-5,0-2000,CMP009,327.94,0.1164,38.16,2011-04-14,239,Ocasional
12640.0,24,3,994.58,0-50,0-5,0-2000,CMP024,557.84,0.7829,436.74,2011-11-15,24,Regular
12641.0,115,1,145.9,100-150,0-5,0-2000,CMP001,258.61,-0.4358,-112.71,2011-08-16,115,Regular
12642.0,25,3,905.26,0-50,0-5,0-2000,CMP021,690.41,0.3112,214.85,2011-11-14,25,Regular
12643.0,128,6,3041.64,100-150,5-10,2000-4000,CMP034,1403.19,1.1677,1638.45,2011-08-03,128,Regular
12644.0,130,1,477.91,100-150,0-5,0-2000,CMP015,458.19,0.043,19.72,2011-08-01,130,Regular
12645.0,34,4,1631.18,0-50,0-5,0-2000,CMP035,1415.25,0.1526,215.93,2011-11-05,34,Regular
12646.0,5,2,1346.97,0-50,0-5,0-2000,CMP003,367.99,2.6603,978.98,2011-12-04,5,Regular
12647.0,22,12,3146.82,0-50,10-15,2000-4000,CMP004,327.19,8.6177,2819.63,2011-11-17,22,Engajado
12648.0,155,1,300.05,150-200,0-5,0-2000,CMP034,1403.19,-0.7862,-1103.14,2011-07-07,155,Ocasional
12649.0,107,3,569.51,100-150,0-5,0-2000,CMP017,524.29,0.0862,45.22,2011-08-24,107,Regular
12650.0,3,1,242.44,0-50,0-5,0-2000,CMP004,327.19,-0.259,-84.75,2011-12-06,3,Regular
12651.0,335,1,114.0,300-350,0-5,0-2000,CMP014,474.66,-0.7598,-360.66,2011-01-08,335,Ocasional
12652.0,331,1,793.98,300-350,0-5,0-2000,CMP030,753.44,0.0538,40.54,2011-01-12,331,Ocasional
12653.0,149,2,2209.85,100-150,0-5,2000-4000,CMP021,690.41,2.2008,1519.44,2011-07-13,149,Regular
12654.0,11,5,529.98,0-50,5-10,0-2000,CMP026,1285.33,-0.5877,-755.35,2011-11-28,11,Regular
12656.0,17,5,3619.17,0-50,5-10,2000-4000,CMP009,327.94,10.0361,3291.23,2011-11-22,17,Regular
12657.0,11,4,1427.18,0-50,0-5,0-2000,CMP005,191.74,6.4433,1235.44,2011-11-28,11,Regular
12658.0,19,1,632.05,0-50,0-5,0-2000,CMP023,517.75,0.2208,114.3,2011-11-20,19,Regular
12659.0,30,1,73.67999999999999,0-50,0-5,0-2000,CMP015,458.19,-0.8392,-384.51,2011-11-09,30,Regular
12660.0,11,1,227.1,0-50,0-5,0-2000,CMP019,593.24,-0.6172,-366.14,2011-11-28,11,Regular
12662.0,1,11,3543.78,0-50,10-15,2000-4000,CMP040,1656.14,1.1398,1887.64,2011-12-08,1,Engajado
12664.0,8,9,4391.88,0-50,5-10,4000-6000,CMP048,1728.05,1.5415,2663.83,2011-12-01,8,Engajado
12665.0,325,1,45.0,300-350,0-5,0-2000,CMP014,474.66,-0.9052,-429.66,2011-01-18,325,Ocasional
12667.0,58,1,460.13,50-100,0-5,0-2000,CMP016,459.04,0.0024,1.09,2011-10-12,58,Regular
12668.0,12,4,3177.15,0-50,0-5,2000-4000,CMP042,1705.66,0.8627,1471.49,2011-11-27,12,Regular
12669.0,151,2,1427.73,150-200,0-5,0-2000,CMP014,474.66,2.0079,953.07,2011-07-11,151,Ocasional
12670.0,10,5,2744.05,0-50,5-10,2000-4000,CMP031,1157.44,1.3708,1586.61,2011-11-29,10,Regular
12672.0,330,1,225.9,300-350,0-5,0-2000,CMP003,367.99,-0.3861,-142.09,2011-01-13,330,Ocasional
12673.0,5,2,574.52,0-50,0-5,0-2000,CMP003,367.99,0.5612,206.53,2011-12-04,5,Regular
12674.0,39,4,1844.6,0-50,0-5,0-2000,CMP047,1540.55,0.1974,304.05,2011-10-31,39,Regular
12676.0,25,6,1091.39,0-50,5-10,0-2000,CMP033,766.84,0.4232,324.55,2011-11-14,25,Regular
12678.0,42,9,16331.46,0-50,5-10,10000-12000,CMP039,1875.82,7.7063,14455.64,2011-10-28,42,Engajado
12679.0,59,4,951.02,50-100,0-5,0-2000,CMP019,593.24,0.6031,357.78,2011-10-11,59,Regular
12680.0,1,4,790.81,0-50,0-5,0-2000,CMP011,150.3,4.2615,640.51,2011-12-08,1,Regular
12681.0,15,22,12365.54,0-50,20-25,10000-12000,CMP016,459.04,25.9378,11906.5,2011-11-24,15,Engajado
12682.0,4,31,11019.82,0-50,,10000-12000,CMP025,1048.37,9.5114,9971.45,2011-12-05,4,Engajado
12683.0,4,14,7612.57,0-50,10-15,6000-8000,CMP034,1403.19,4.4252,6209.38,2011-12-05,4,Engajado
12684.0,8,6,2073.63,0-50,5-10,2000-4000,CMP039,1875.82,0.1055,197.81,2011-12-01,8,Regular
12685.0,28,6,2575.08,0-50,5-10,2000-4000,CMP038,1347.91,0.9104,1227.17,2011-11-11,28,Regular
12686.0,372,1,71.14,350-400,0-5,0-2000,CMP008,409.05,-0.8261,-337.91,2010-12-02,372,Ocasional
12688.0,114,1,4873.81,100-150,0-5,4000-6000,CMP047,1540.55,2.1637,3333.26,2011-08-17,114,Regular
12689.0,26,2,1139.61,0-50,0-5,0-2000,CMP029,1146.55,-0.0061,-6.94,2011-11-13,26,Regular
12690.0,206,1,335.01,200-250,0-5,0-2000,CMP024,557.84,-0.3995,-222.83,2011-05-17,206,Ocasional
12691.0,28,5,927.8,0-50,5-10,0-2000,CMP025,1048.37,-0.115,-120.57,2011-11-11,28,Regular
12693.0,127,4,711.91,100-150,0-5,0-2000,CMP019,593.24,0.2,118.67,2011-08-04,127,Regular
12694.0,70,2,761.67,50-100,0-5,0-2000,CMP014,474.66,0.6047,287.01,2011-09-30,70,Regular
12695.0,7,4,582.1,0-50,0-5,0-2000,CMP017,524.29,0.1103,57.81,2011-12-02,7,Regular
12697.0,29,3,757.59,0-50,0-5,0-2000,CMP030,753.44,0.0055,4.15,2011-11-10,29,Regular
12700.0,8,4,4525.99,0-50,0-5,4000-6000,CMP002,434.92,9.4065,4091.07,2011-12-01,8,Regular
12701.0,80,2,725.71,50-100,0-5,0-2000,CMP010,360.67,1.0121,365.04,2011-09-20,80,Regular
12702.0,20,1,201.0,0-50,0-5,0-2000,CMP002,434.92,-0.5378,-233.92,2011-11-19,20,Regular
12703.0,71,1,265.55,50-100,0-5,0-2000,CMP002,434.92,-0.3894,-169.37,2011-09-29,71,Regular
12704.0,7,8,1740.84,0-50,5-10,0-2000,CMP044,2078.39,-0.1624,-337.55,2011-12-02,7,Regular
12705.0,15,8,6382.29,0-50,5-10,6000-8000,CMP039,1875.82,2.4024,4506.47,2011-11-24,15,Engajado
12707.0,292,1,603.42,250-300,0-5,0-2000,CMP021,690.41,-0.126,-86.99,2011-02-20,292,Ocasional
12708.0,30,10,2442.91,0-50,10-15,2000-4000,CMP010,360.67,5.7733,2082.24,2011-11-09,30,Regular
12709.0,15,15,9400.52,0-50,15-20,8000-10000,CMP032,842.78,10.1542,8557.74,2011-11-24,15,Engajado
12710.0,97,3,1023.02,50-100,0-5,0-2000,CMP021,690.41,0.4818,332.61,2011-09-03,97,Regular
12712.0,29,13,3928.13,0-50,10-15,2000-4000,CMP017,524.29,6.4923,3403.84,2011-11-10,29,Engajado
12713.0,1,1,794.55,0-50,0-5,0-2000,CMP020,517.27,0.536,277.28,2011-12-08,1,Regular
12714.0,9,5,4294.86,0-50,5-10,4000-6000,CMP029,1146.55,2.7459,3148.31,2011-11-30,9,Regular
12715.0,106,1,263.36,100-150,0-5,0-2000,CMP018,643.37,-0.5907,-380.01,2011-08-25,106,Regular
12716.0,4,2,963.49,0-50,0-5,0-2000,CMP026,1285.33,-0.2504,-321.84,2011-12-05,4,Regular
12717.0,151,2,830.98,150-200,0-5,0-2000,CMP005,191.74,3.3339,639.24,2011-07-11,151,Ocasional
12718.0,71,1,202.25,50-100,0-5,0-2000,CMP010,360.67,-0.4392,-158.42,2011-09-29,71,Regular
12719.0,5,2,572.95,0-50,0-5,0-2000,CMP026,1285.33,-0.5542,-712.38,2011-12-04,5,Regular
12720.0,3,25,5115.73,0-50,25-30,4000-6000,CMP033,766.84,5.6712,4348.89,2011-12-06,3,Engajado
12721.0,32,6,2386.13,0-50,5-10,2000-4000,CMP044,2078.39,0.1481,307.74,2011-11-07,32,Regular
12722.0,85,4,979.63,50-100,0-5,0-2000,CMP027,863.77,0.1341,115.86,2011-09-15,85,Regular
12723.0,4,5,707.07,0-50,5-10,0-2000,CMP011,150.3,3.7044,556.77,2011-12-05,4,Regular
12724.0,5,4,923.41,0-50,0-5,0-2000,CMP007,161.77,4.7082,761.64,2011-12-04,5,Regular
12725.0,371,1,371.8,350-400,0-5,0-2000,CMP026,1285.33,-0.7107,-913.53,2010-12-03,371,Ocasional
12726.0,28,7,2411.1,0-50,5-10,2000-4000,CMP003,367.99,5.5521,2043.11,2011-11-11,28,Regular
12727.0,11,7,3440.7000000000003,0-50,5-10,2000-4000,CMP035,1415.25,1.4312,2025.45,2011-11-28,11,Regular
12728.0,71,4,728.33,50-100,0-5,0-2000,CMP043,1290.94,-0.4358,-562.61,2011-09-29,71,Regular
12729.0,114,1,417.01,100-150,0-5,0-2000,CMP024,557.84,-0.2525,-140.83,2011-08-17,114,Regular
12731.0,24,12,18751.91,0-50,10-15,10000-12000,CMP029,1146.55,15.3551,17605.36,2011-11-15,24,Engajado
12732.0,180,1,218.26,150-200,0-5,0-2000,CMP020,517.27,-0.5781,-299.01,2011-06-12,180,Ocasional
12733.0,234,1,383.95,200-250,0-5,0-2000,CMP020,517.27,-0.2577,-133.32,2011-04-19,234,Ocasional
12734.0,353,1,110.4,350-400,0-5,0-2000,CMP015,458.19,-0.7591,-347.79,2010-12-21,353,Ocasional
12735.0,315,2,689.5699999999999,300-350,0-5,0-2000,CMP043,1290.94,-0.4658,-601.37,2011-01-28,315,Ocasional
12736.0,333,1,144.0,300-350,0-5,0-2000,CMP011,150.3,-0.0419,-6.3,2011-01-10,333,Ocasional
12738.0,372,1,137.35,350-400,0-5,0-2000,CMP045,1492.9,-0.908,-1355.55,2010-12-02,372,Ocasional
12739.0,99,1,975.54,50-100,0-5,0-2000,CMP039,1875.82,-0.4799,-900.28,2011-09-01,99,Regular
12740.0,64,1,427.6,50-100,0-5,0-2000,CMP012,440.78,-0.0299,-13.18,2011-10-06,64,Regular
12743.0,134,2,540.13,100-150,0-5,0-2000,CMP007,161.77,2.3389,378.36,2011-07-28,134,Regular
12744.0,56,4,9120.39,50-100,0-5,8000-10000,CMP010,360.67,24.2874,8759.72,2011-10-14,56,Engajado
12747.0,2,11,4196.01,0-50,10-15,4000-6000,CMP002,434.92,8.6478,3761.09,2011-12-07,2,Engajado
12749.0,4,5,4040.88,0-50,5-10,4000-6000,CMP010,360.67,10.2038,3680.21,2011-12-05,4,Regular
12750.0,129,1,275.88,100-150,0-5,0-2000,CMP023,517.75,-0.4672,-241.87,2011-08-02,129,Regular
12752.0,81,1,4366.78,50-100,0-5,4000-6000,CMP007,161.77,25.9938,4205.01,2011-09-19,81,Regular
12753.0,23,6,21429.39,0-50,5-10,10000-12000,CMP027,863.77,23.8091,20565.62,2011-11-16,23,Engajado
12754.0,236,3,3010.74,200-250,0-5,2000-4000,CMP044,2078.39,0.4486,932.35,2011-04-17,236,Ocasional
12755.0,281,2,3811.95,250-300,0-5,2000-4000,CMP003,367.99,9.3588,3443.96,2011-03-03,281,Ocasional
12756.0,87,1,112.08,50-100,0-5,0-2000,CMP034,1403.19,-0.9201,-1291.11,2011-09-13,87,Regular
12757.0,16,9,4176.75,0-50,5-10,4000-6000,CMP026,1285.33,2.2496,2891.42,2011-11-23,16,Regular
12758.0,117,2,2791.59,100-150,0-5,2000-4000,CMP012,440.78,5.3333,2350.81,2011-08-14,117,Regular
12759.0,52,3,1411.44,50-100,0-5,0-2000,CMP028,1090.24,0.2946,321.2,2011-10-18,52,Regular
12762.0,8,2,1702.52,0-50,0-5,0-2000,CMP037,1534.16,0.1097,168.36,2011-12-01,8,Regular
12763.0,138,2,494.08,100-150,0-5,0-2000,CMP037,1534.16,-0.6779,-1040.08,2011-07-24,138,Regular
12764.0,317,1,1693.88,300-350,0-5,0-2000,CMP040,1656.14,0.0228,37.74,2011-01-26,317,Ocasional
12766.0,4,7,6457.63,0-50,5-10,6000-8000,CMP042,1705.66,2.786,4751.97,2011-12-05,4,Engajado
12769.0,239,1,1143.6,200-250,0-5,0-2000,CMP015,458.19,1.4959,685.41,2011-04-14,239,Ocasional
12770.0,211,1,1351.45,200-250,0-5,0-2000,CMP012,440.78,2.066,910.67,2011-05-12,211,Ocasional
12772.0,60,1,752.47,50-100,0-5,0-2000,CMP030,753.44,-0.0013,-0.97,2011-10-10,60,Regular
12775.0,17,5,1281.04,0-50,5-10,0-2000,CMP032,842.78,0.52,438.26,2011-11-22,17,Regular
12778.0,20,6,693.23,0-50,5-10,0-2000,CMP048,1728.05,-0.5988,-1034.82,2011-11-19,20,Regular
12779.0,38,8,3981.36,0-50,5-10,2000-4000,CMP030,753.44,4.2842,3227.92,2011-11-01,38,Regular
12781.0,64,2,786.74,50-100,0-5,0-2000,CMP018,643.37,0.2228,143.37,2011-10-06,64,Regular
12782.0,5,5,1938.92,0-50,5-10,0-2000,CMP041,1369.84,0.4154,569.08,2011-12-04,5,Regular
12783.0,2,4,1295.87,0-50,0-5,0-2000,CMP017,524.29,1.4717,771.58,2011-12-07,2,Regular
12784.0,15,1,476.82,0-50,0-5,0-2000,CMP042,1705.66,-0.7204,-1228.84,2011-11-24,15,Regular
12785.0,364,1,255.95,350-400,0-5,0-2000,CMP037,1534.16,-0.8332,-1278.21,2010-12-10,364,Ocasional
12787.0,10,3,418.66,0-50,0-5,0-2000,CMP020,517.27,-0.1906,-98.61,2011-11-29,10,Regular
12789.0,65,1,76.85,50-100,0-5,0-2000,CMP029,1146.55,-0.933,-1069.7,2011-10-05,65,Regular
12790.0,192,1,294.92,150-200,0-5,0-2000,CMP029,1146.55,-0.7428,-851.63,2011-05-31,192,Ocasional
12791.0,374,1,177.60000000000002,350-400,0-5,0-2000,CMP003,367.99,-0.5174,-190.39,2010-11-30,374,Ocasional
12792.0,257,1,344.54,250-300,0-5,0-2000,CMP039,1875.82,-0.8163,-1531.28,2011-03-27,257,Ocasional
12793.0,335,2,461.48,300-350,0-5,0-2000,CMP022,435.33,0.0601,26.15,2011-01-08,335,Ocasional
12794.0,53,2,860.41,50-100,0-5,0-2000,CMP032,842.78,0.0209,17.63,2011-10-17,53,Regular
12795.0,19,1,318.48,0-50,0-5,0-2000,CMP016,459.04,-0.3062,-140.56,2011-11-20,19,Regular
12797.0,366,1,226.03,350-400,0-5,0-2000,CMP040,1656.14,-0.8635,-1430.11,2010-12-08,366,Ocasional
12798.0,10,3,6977.04,0-50,0-5,6000-8000,CMP029,1146.55,5.0852,5830.49,2011-11-29,10,Regular
12802.0,187,1,397.58,150-200,0-5,0-2000,CMP002,434.92,-0.0859,-37.34,2011-06-05,187,Ocasional
12808.0,37,3,455.65,0-50,0-5,0-2000,CMP039,1875.82,-0.7571,-1420.17,2011-11-02,37,Regular
12809.0,178,1,405.31,150-200,0-5,0-2000,CMP009,327.94,0.2359,77.37,2011-06-14,178,Ocasional
12811.0,262,2,458.85,250-300,0-5,0-2000,CMP016,459.04,-0.0004,-0.19,2011-03-22,262,Ocasional
12812.0,45,1,229.64,0-50,0-5,0-2000,CMP045,1492.9,-0.8462,-1263.26,2011-10-25,45,Regular
12814.0,102,1,85.92,100-150,0-5,0-2000,CMP045,1492.9,-0.9424,-1406.98,2011-08-29,102,Regular
12815.0,148,2,863.46,100-150,0-5,0-2000,CMP024,557.84,0.5479,305.62,2011-07-14,148,Ocasional
12816.0,96,2,452.2,50-100,0-5,0-2000,CMP026,1285.33,-0.6482,-833.13,2011-09-04,96,Regular
12817.0,281,1,126.04,250-300,0-5,0-2000,CMP012,440.78,-0.7141,-314.74,2011-03-03,281,Ocasional
12818.0,262,1,1182.0800000000002,250-300,0-5,0-2000,CMP015,458.19,1.5799,723.89,2011-03-22,262,Ocasional
12820.0,3,4,942.34,0-50,0-5,0-2000,CMP016,459.04,1.0528,483.3,2011-12-06,3,Regular
12821.0,214,1,92.72,200-250,0-5,0-2000,CMP022,435.33,-0.787,-342.61,2011-05-09,214,Ocasional
12822.0,71,2,948.88,50-100,0-5,0-2000,CMP030,753.44,0.2594,195.44,2011-09-29,71,Regular
12823.0,75,5,1759.5,50-100,5-10,0-2000,CMP042,1705.66,0.0316,53.84,2011-09-25,75,Regular
12824.0,60,1,397.12,50-100,0-5,0-2000,CMP031,1157.44,-0.6569,-760.32,2011-10-10,60,Regular
12826.0,3,7,1474.72,0-50,5-10,0-2000,CMP009,327.94,3.4969,1146.78,2011-12-06,3,Regular
12827.0,6,3,430.15,0-50,0-5,0-2000,CMP022,435.33,-0.0119,-5.18,2011-12-03,6,Regular
12828.0,3,6,1018.71,0-50,5-10,0-2000,CMP006,191.74,4.313,826.97,2011-12-06,3,Regular
12829.0,337,2,293.0,300-350,0-5,0-2000,CMP015,458.19,-0.3605,-165.19,2011-01-06,337,Ocasional
12830.0,38,6,6814.64,0-50,5-10,6000-8000,CMP031,1157.44,4.8877,5657.2,2011-11-01,38,Engajado
12831.0,262,1,215.05,250-300,0-5,0-2000,CMP040,1656.14,-0.8701,-1441.09,2011-03-22,262,Ocasional
12832.0,32,2,383.03,0-50,0-5,0-2000,CMP017,524.29,-0.2694,-141.26,2011-11-07,32,Regular
12833.0,145,1,417.38,100-150,0-5,0-2000,CMP010,360.67,0.1572,56.71,2011-07-17,145,Ocasional
12834.0,283,1,312.38,250-300,0-5,0-2000,CMP010,360.67,-0.1339,-48.29,2011-03-01,283,Ocasional
12836.0,59,4,2610.36,50-100,0-5,2000-4000,CMP041,1369.84,0.9056,1240.52,2011-10-11,59,Regular
12837.0,173,1,134.1,150-200,0-5,0-2000,CMP018,643.37,-0.7916,-509.27,2011-06-19,173,Ocasional
12838.0,34,2,671.95,0-50,0-5,0-2000,CMP009,327.94,1.049,344.01,2011-11-05,34,Regular
12839.0,3,14,5591.42,0-50,10-15,4000-6000,CMP009,327.94,16.0501,5263.48,2011-12-06,3,Engajado
12840.0,144,4,2726.77,100-150,0-5,2000-4000,CMP039,1875.82,0.4536,850.95,2011-07-18,144,Regular
12841.0,5,25,3991.58,0-50,25-30,2000-4000,CMP007,161.77,23.6744,3829.81,2011-12-04,5,Engajado
12842.0,70,2,1118.99,50-100,0-5,0-2000,CMP032,842.78,0.3277,276.21,2011-09-30,70,Regular
12843.0,66,8,1702.26,50-100,5-10,0-2000,CMP039,1875.82,-0.0925,-173.56,2011-10-04,66,Regular
12844.0,29,2,325.96000000000004,0-50,0-5,0-2000,CMP008,409.05,-0.2031,-83.09,2011-11-10,29,Regular
12845.0,267,4,354.09000000000003,250-300,0-5,0-2000,CMP009,327.94,0.0797,26.15,2011-03-17,267,Ocasional
12847.0,22,1,843.64,0-50,0-5,0-2000,CMP047,1540.55,-0.4524,-696.91,2011-11-17,22,Regular
12849.0,31,2,992.65,0-50,0-5,0-2000,CMP018,643.37,0.5429,349.28,2011-11-08,31,Regular
12851.0,97,1,131.81,50-100,0-5,0-2000,CMP010,360.67,-0.6345,-228.86,2011-09-03,97,Regular
12852.0,295,1,311.55,250-300,0-5,0-2000,CMP032,842.78,-0.6303,-531.23,2011-02-17,295,Ocasional
12853.0,135,6,1957.1,100-150,5-10,0-2000,CMP047,1540.55,0.2704,416.55,2011-07-27,135,Regular
12854.0,79,3,1316.25,50-100,0-5,0-2000,CMP047,1540.55,-0.1456,-224.3,2011-09-21,79,Regular
12855.0,373,1,38.1,350-400,0-5,0-2000,CMP029,1146.55,-0.9668,-1108.45,2010-12-01,373,Ocasional
12856.0,8,6,2170.78,0-50,5-10,2000-4000,CMP029,1146.55,0.8933,1024.23,2011-12-01,8,Regular
12857.0,211,2,1106.4,200-250,0-5,0-2000,CMP009,327.94,2.3738,778.46,2011-05-12,211,Ocasional
12863.0,52,1,521.2,50-100,0-5,0-2000,CMP031,1157.44,-0.5497,-636.24,2011-10-18,52,Regular
12864.0,138,1,147.12,100-150,0-5,0-2000,CMP015,458.19,-0.6789,-311.07,2011-07-24,138,Ocasional
12865.0,26,2,1568.23,0-50,0-5,0-2000,CMP019,593.24,1.6435,974.99,2011-11-13,26,Regular
12866.0,283,1,499.12,250-300,0-5,0-2000,CMP040,1656.14,-0.6986,-1157.02,2011-03-01,283,Ocasional
12867.0,26,7,4009.34,0-50,5-10,4000-6000,CMP011,150.3,25.6756,3859.04,2011-11-13,26,Regular
12868.0,186,6,1607.0600000000002,150-200,5-10,0-2000,CMP032,842.78,0.9069,764.28,2011-06-06,186,Ocasional
12871.0,84,2,380.64,50-100,0-5,0-2000,CMP002,434.92,-0.1248,-54.28,2011-09-16,84,Regular
12872.0,327,2,599.97,300-350,0-5,0-2000,CMP021,690.41,-0.131,-90.44,2011-01-16,327,Ocasional
12873.0,282,1,374.0,250-300,0-5,0-2000,CMP006,191.74,0.9506,182.26,2011-03-02,282,Ocasional
12875.0,143,2,343.2300000000001,100-150,0-5,0-2000,CMP010,360.67,-0.0484,-17.44,2011-07-19,143,Ocasional
12876.0,58,2,2053.02,50-100,0-5,2000-4000,CMP012,440.78,3.6577,1612.24,2011-10-12,58,Regular
12877.0,4,12,1535.77,0-50,10-15,0-2000,CMP027,863.77,0.778,672.0,2011-12-05,4,Regular
12878.0,236,2,854.99,200-250,0-5,0-2000,CMP030,753.44,0.1348,101.55,2011-04-17,236,Ocasional
12879.0,45,3,573.22,0-50,0-5,0-2000,CMP025,1048.37,-0.4532,-475.15,2011-10-25,45,Regular
12881.0,276,1,298.0,250-300,0-5,0-2000,CMP045,1492.9,-0.8004,-1194.9,2011-03-08,276,Ocasional
12882.0,9,2,1463.04,0-50,0-5,0-2000,CMP018,643.37,1.274,819.67,2011-11-30,9,Regular
12883.0,25,4,703.47,0-50,0-5,0-2000,CMP015,458.19,0.5353,245.28,2011-11-14,25,Regular
12884.0,88,1,309.05,50-100,0-5,0-2000,CMP036,1302.05,-0.7626,-993.0,2011-09-12,88,Regular
12885.0,63,3,1175.22,50-100,0-5,0-2000,CMP013,809.51,0.4518,365.71,2011-10-07,63,Regular
12886.0,68,2,1378.4,50-100,0-5,0-2000,CMP045,1492.9,-0.0767,-114.5,2011-10-02,68,Regular
12888.0,214,2,354.12,200-250,0-5,0-2000,CMP002,434.92,-0.1858,-80.8,2011-05-09,214,Ocasional
12890.0,24,1,376.72,0-50,0-5,0-2000,CMP046,1856.27,-0.7971,-1479.55,2011-11-15,24,Regular
12891.0,186,3,331.0,150-200,0-5,0-2000,CMP005,191.74,0.7263,139.26,2011-06-06,186,Ocasional
12893.0,31,1,176.55,0-50,0-5,0-2000,CMP040,1656.14,-0.8934,-1479.59,2011-11-08,31,Regular
12895.0,42,2,372.8,0-50,0-5,0-2000,CMP023,517.75,-0.28,-144.95,2011-10-28,42,Regular
12897.0,205,2,216.5,200-250,0-5,0-2000,CMP048,1728.05,-0.8747,-1511.55,2011-05-18,205,Ocasional
12901.0,9,28,17654.54,0-50,25-30,10000-12000,CMP008,409.05,42.1599,17245.49,2011-11-30,9,Engajado
12902.0,265,1,138.68,250-300,0-5,0-2000,CMP015,458.19,-0.6973,-319.51,2011-03-19,265,Ocasional
12904.0,18,2,496.06,0-50,0-5,0-2000,CMP046,1856.27,-0.7328,-1360.21,2011-11-21,18,Regular
12906.0,12,5,2919.81,0-50,5-10,2000-4000,CMP033,766.84,2.8076,2152.97,2011-11-27,12,Regular
12908.0,176,2,750.0,150-200,0-5,0-2000,CMP026,1285.33,-0.4165,-535.33,2011-06-16,176,Ocasional
12909.0,40,5,2178.67,0-50,5-10,2000-4000,CMP039,1875.82,0.1614,302.85,2011-10-30,40,Regular
12910.0,23,8,3075.04,0-50,5-10,2000-4000,CMP031,1157.44,1.6568,1917.6,2011-11-16,23,Regular
12912.0,3,5,1662.3,0-50,5-10,0-2000,CMP037,1534.16,0.0835,128.14,2011-12-06,3,Regular
12913.0,5,5,2483.63,0-50,5-10,2000-4000,CMP035,1415.25,0.7549,1068.38,2011-12-04,5,Regular
12915.0,149,2,363.65,100-150,0-5,0-2000,CMP039,1875.82,-0.8061,-1512.17,2011-07-13,149,Ocasional
12916.0,139,4,2944.95,100-150,0-5,2000-4000,CMP005,191.74,14.3591,2753.21,2011-07-23,139,Regular
12917.0,128,1,594.0,100-150,0-5,0-2000,CMP015,458.19,0.2964,135.81,2011-08-03,128,Regular
12919.0,8,6,1335.19,0-50,5-10,0-2000,CMP044,2078.39,-0.3576,-743.2,2011-12-01,8,Regular
12920.0,17,1,162.78,0-50,0-5,0-2000,CMP040,1656.14,-0.9017,-1493.36,2011-11-22,17,Regular
12921.0,9,37,16587.09,0-50,,10000-12000,CMP031,1157.44,13.3308,15429.65,2011-11-30,9,Engajado
12922.0,161,1,405.38,150-200,0-5,0-2000,CMP026,1285.33,-0.6846,-879.95,2011-07-01,161,Ocasional
12923.0,64,1,171.57,50-100,0-5,0-2000,CMP008,409.05,-0.5806,-237.48,2011-10-06,64,Regular
12924.0,88,4,925.75,50-100,0-5,0-2000,CMP012,440.78,1.1003,484.97,2011-09-12,88,Regular
12925.0,5,2,694.05,0-50,0-5,0-2000,CMP021,690.41,0.0053,3.64,2011-12-04,5,Regular
12928.0,35,5,2062.7,0-50,5-10,2000-4000,CMP028,1090.24,0.892,972.46,2011-11-04,35,Regular
12929.0,312,1,117.85,300-350,0-5,0-2000,CMP016,459.04,-0.7433,-341.19,2011-01-31,312,Ocasional
12930.0,78,2,415.8,50-100,0-5,0-2000,CMP008,409.05,0.0165,6.75,2011-09-22,78,Regular
12933.0,24,3,607.53,0-50,0-5,0-2000,CMP046,1856.27,-0.6727,-1248.74,2011-11-15,24,Regular
12935.0,2,7,2160.7,0-50,5-10,2000-4000,CMP048,1728.05,0.2504,432.65,2011-12-07,2,Regular
12936.0,17,4,1063.9,0-50,0-5,0-2000,CMP028,1090.24,-0.0242,-26.34,2011-11-22,17,Regular
12937.0,15,4,1504.27,0-50,0-5,0-2000,CMP023,517.75,1.9054,986.52,2011-11-24,15,Regular
12938.0,26,1,114.14,0-50,0-5,0-2000,CMP009,327.94,-0.6519,-213.8,2011-11-13,26,Regular
12939.0,64,8,11581.8,50-100,5-10,10000-12000,CMP043,1290.94,7.9716,10290.86,2011-10-06,64,Engajado
12940.0,55,2,899.69,50-100,0-5,0-2000,CMP028,1090.24,-0.1748,-190.55,2011-10-15,55,Regular
12942.0,131,3,675.6,100-150,0-5,0-2000,CMP011,150.3,3.495,525.3,2011-07-31,131,Regular
12944.0,36,2,604.51,0-50,0-5,0-2000,CMP040,1656.14,-0.635,-1051.63,2011-11-03,36,Regular
12945.0,288,1,462.95,250-300,0-5,0-2000,CMP032,842.78,-0.4507,-379.83,2011-02-24,288,Ocasional
12947.0,144,6,1603.99,100-150,5-10,0-2000,CMP047,1540.55,0.0412,63.44,2011-07-18,144,Regular
